Time,VehicleID,X,Y,Speed,Angle
148.00,4,1041.77,-1.60,55.43,90.00
148.00,5,966.68,598.40,30.36,90.00
148.00,7,2151.60,74.00,16.45,0.00
148.00,8,2.53,596.22,5.99,10.98
148.00,9,897.46,1.60,51.33,270.00
148.10,3,974.65,601.60,20.80,270.00
148.10,4,1047.32,-1.60,55.48,90.00
148.10,5,969.67,598.40,29.91,90.00
148.10,7,2151.60,75.66,16.61,0.00
148.10,8,2.84,596.74,6.02,14.73
148.10,9,892.32,1.60,51.37,270.00
148.20,3,972.55,601.60,20.95,270.00
148.20,4,1052.86,-1.60,55.45,90.00
148.20,5,972.62,598.40,29.46,90.00
148.20,7,2151.60,77.34,16.79,0.00
148.20,8,3.26,597.15,6.02,20.03
148.20,9,887.19,1.60,51.35,270.00
148.30,3,970.44,601.60,21.15,270.00
148.30,4,1058.41,-1.60,55.54,90.00
148.30,5,975.52,598.40,29.01,90.00
148.30,7,2151.60,79.03,16.96,0.00
148.30,8,3.78,597.47,6.08,26.48
148.30,9,882.05,1.60,51.33,270.00
148.40,3,968.31,601.60,21.30,270.00
148.40,4,1063.97,-1.60,55.53,90.00
148.40,5,978.38,598.40,28.56,90.00
148.40,7,2151.60,80.76,17.22,0.00
148.40,8,4.30,597.78,6.08,32.80
148.40,9,876.92,1.60,51.34,270.00
148.50,3,966.16,601.60,21.47,270.00
148.50,5,981.19,598.40,28.11,90.00
148.50,7,2151.60,82.50,17.47,0.00
148.50,8,4.83,598.06,6.10,39.49
148.50,9,871.78,1.60,51.39,270.00
148.60,3,964.00,601.60,21.62,270.00
148.60,5,983.95,598.40,27.66,90.00
148.60,7,2151.60,84.27,17.67,0.00
148.60,8,5.43,598.15,6.03,48.30
148.60,9,866.64,1.60,51.38,270.00
148.70,3,961.83,601.60,21.75,270.00
148.70,5,986.68,598.40,27.21,90.00
148.70,7,2151.60,86.05,17.82,0.00
148.70,8,6.02,598.23,6.02,55.54
148.70,9,861.51,1.60,51.35,270.00
148.80,3,959.63,601.60,21.96,270.00
148.80,5,989.35,598.40,26.76,90.00
148.80,7,2151.60,87.85,17.99,0.00
148.80,8,6.62,598.32,6.03,61.83
148.80,9,856.38,1.60,51.34,270.00
148.90,3,957.41,601.60,22.15,270.00
148.90,5,991.98,598.40,26.31,90.00
148.90,7,2151.60,89.66,18.15,0.00
148.90,8,7.22,598.40,6.01,67.99
148.90,9,851.24,1.60,51.32,270.00
149.00,3,955.17,601.60,22.40,270.00
149.00,5,994.57,598.40,25.86,90.00
149.00,7,2151.60,91.50,18.39,0.00
149.00,8,7.83,598.40,6.16,74.29
149.00,9,846.11,1.60,51.34,270.00
149.10,3,952.91,601.60,22.62,270.00
149.10,5,997.11,598.40,25.41,90.00
149.10,7,2151.60,93.36,18.54,0.00
149.10,8,8.47,598.40,6.33,78.25
149.10,9,840.98,1.60,51.30,270.00
149.20,3,950.63,601.60,22.79,270.00
149.20,5,999.61,598.40,24.96,90.00
149.20,7,2151.60,95.23,18.70,0.00
149.20,8,9.12,598.40,6.51,82.28
149.20,9,835.84,1.60,51.35,270.00
149.30,3,948.33,601.60,22.99,270.00
149.30,5,1002.06,598.40,24.51,90.00
149.30,7,2151.60,97.12,18.91,0.00
149.30,8,9.79,598.40,6.75,86.08
149.30,9,830.71,1.60,51.34,270.00
149.40,3,946.02,601.60,23.19,270.00
149.40,5,1004.46,598.40,24.06,90.00
149.40,7,2151.60,99.03,19.11,0.00
149.40,8,10.49,598.40,6.99,87.22
149.40,9,825.58,1.60,51.29,270.00
149.50,3,943.68,601.60,23.34,270.00
149.50,5,1006.83,598.40,23.61,90.00
149.50,7,2151.60,100.96,19.31,0.00
149.50,8,11.21,598.40,7.14,88.38
149.50,9,820.45,1.60,51.33,270.00
149.60,3,941.32,601.60,23.58,270.00
149.60,5,1009.14,598.40,23.16,90.00
149.60,7,2151.60,102.91,19.45,0.00
149.60,8,11.94,598.40,7.33,89.58
149.60,9,815.31,1.60,51.39,270.00
149.70,3,938.95,601.60,23.76,270.00
149.70,5,1011.41,598.40,22.71,90.00
149.70,7,2151.60,104.87,19.69,0.00
149.70,8,12.69,598.40,7.49,90.00
149.70,9,810.18,1.60,51.32,270.00
149.80,3,936.56,601.60,23.93,270.00
149.80,5,1013.64,598.40,22.26,90.00
149.80,7,2151.60,106.87,19.93,0.00
149.80,8,13.45,598.40,7.64,90.00
149.80,9,805.04,1.60,51.38,270.00
149.90,3,934.14,601.60,24.16,270.00
149.90,5,1015.82,598.40,21.81,90.00
149.90,7,2151.60,108.87,20.07,0.00
149.90,8,14.23,598.40,7.77,90.00
149.90,9,799.91,1.60,51.32,270.00
150.00,3,931.70,601.60,24.40,270.00
150.00,5,1017.96,598.40,21.38,90.00
150.00,7,2151.60,110.90,20.26,0.00
150.00,8,15.03,598.40,7.99,90.00
150.00,9,794.78,1.60,51.31,270.00
150.10,3,929.24,601.60,24.57,270.00
150.10,5,1020.05,598.40,20.93,90.00
150.10,7,2151.60,112.95,20.49,0.00
150.10,8,15.85,598.40,8.24,90.00
150.10,9,789.65,1.60,51.31,270.00
150.20,3,926.77,601.60,24.73,270.00
150.20,5,1022.10,598.40,20.48,90.00
150.20,7,2151.60,115.02,20.74,0.00
150.20,8,16.70,598.40,8.45,90.00
150.20,9,784.52,1.60,51.30,270.00
150.30,3,924.28,601.60,24.87,270.00
150.30,5,1024.10,598.40,20.03,90.00
150.30,7,2151.60,117.11,20.89,0.00
150.30,8,17.56,598.40,8.67,90.00
150.30,9,779.39,1.60,51.31,270.00
150.40,3,921.78,601.60,25.02,270.00
150.40,5,1026.06,598.40,19.58,90.00
150.40,7,2151.60,119.22,21.10,0.00
150.40,8,18.45,598.40,8.89,90.00
150.40,9,774.25,1.60,51.37,270.00
150.50,3,919.26,601.60,25.21,270.00
150.50,5,1027.97,598.40,19.13,90.00
150.50,7,2151.60,121.35,21.27,0.00
150.50,8,19.37,598.40,9.14,90.00
150.50,9,769.11,1.60,51.34,270.00
150.60,3,916.72,601.60,25.35,270.00
150.60,5,1029.84,598.40,18.68,90.00
150.60,7,2151.60,123.49,21.46,0.00
150.60,8,20.30,598.40,9.34,90.00
150.60,9,763.97,1.60,51.40,270.00
150.70,3,914.18,601.60,25.48,270.00
150.70,5,1031.66,598.40,18.23,90.00
150.70,7,2151.60,125.66,21.65,0.00
150.70,8,21.26,598.40,9.60,90.00
150.70,9,758.84,1.60,51.35,270.00
150.80,3,911.61,601.60,25.62,270.00
150.80,5,1033.44,598.40,17.78,90.00
150.80,7,2151.60,127.85,21.88,0.00
150.80,8,22.24,598.40,9.76,90.00
150.80,9,753.70,1.60,51.38,270.00
150.90,3,909.04,601.60,25.77,270.00
150.90,5,1035.17,598.40,17.33,90.00
150.90,7,2151.60,130.06,22.12,0.00
150.90,8,23.23,598.40,9.97,90.00
150.90,9,748.57,1.60,51.35,270.00
151.00,3,906.44,601.60,25.99,270.00
151.00,5,1036.86,598.40,16.88,90.00
151.00,7,2151.60,132.29,22.35,0.00
151.00,8,24.25,598.40,10.20,90.00
151.00,9,743.44,1.60,51.31,270.00
151.10,3,903.82,601.60,26.14,270.00
151.10,5,1038.50,598.40,16.43,90.00
151.10,7,2151.60,134.55,22.52,0.00
151.10,8,25.29,598.40,10.39,90.00
151.10,9,738.30,1.60,51.38,270.00
151.20,3,901.19,601.60,26.35,270.00
151.20,5,1040.10,598.40,15.98,90.00
151.20,7,2151.60,136.82,22.77,0.00
151.20,8,26.35,598.40,10.55,90.00
151.20,9,733.16,1.60,51.37,270.00
151.30,3,898.53,601.60,26.55,270.00
151.30,5,1041.66,598.40,15.53,90.00
151.30,7,2151.60,139.12,22.96,0.00
151.30,8,27.42,598.40,10.78,90.00
151.30,9,728.03,1.60,51.29,270.00
151.40,3,895.87,601.60,26.68,270.00
151.40,5,1043.16,598.40,15.08,90.00
151.40,7,2151.60,141.43,23.10,0.00
151.40,8,28.52,598.40,10.92,90.00
151.40,9,722.90,1.60,51.32,270.00
151.50,3,893.17,601.60,26.93,270.00
151.50,5,1044.63,598.40,14.63,90.00
151.50,7,2151.60,143.76,23.31,0.00
151.50,8,29.63,598.40,11.16,90.00
151.50,9,717.77,1.60,51.30,270.00
151.60,3,890.46,601.60,27.09,270.00
151.60,5,1046.04,598.40,14.18,90.00
151.60,7,2151.60,146.12,23.56,0.00
151.60,8,30.76,598.40,11.32,90.00
151.60,9,712.64,1.60,51.30,270.00
151.70,3,887.74,601.60,27.27,270.00
151.70,5,1047.42,598.40,13.73,90.00
151.70,7,2151.60,148.49,23.76,0.00
151.70,8,31.91,598.40,11.48,90.00
151.70,9,707.50,1.60,51.35,270.00
151.80,3,884.99,601.60,27.45,270.00
151.80,5,1048.75,598.40,13.28,90.00
151.80,7,2151.60,150.88,23.93,0.00
151.80,8,33.07,598.40,11.63,90.00
151.80,9,702.37,1.60,51.32,270.00
151.90,3,882.23,601.60,27.60,270.00
151.90,5,1050.03,598.40,12.83,90.00
151.90,7,2151.60,153.30,24.15,0.00
151.90,8,34.25,598.40,11.76,90.00
151.90,9,697.23,1.60,51.40,270.00
152.00,3,879.45,601.60,27.85,270.00
152.00,5,1051.27,598.40,12.38,90.00
152.00,7,2151.60,155.74,24.41,0.00
152.00,8,35.44,598.40,11.90,90.00
152.00,9,692.10,1.60,51.35,270.00
152.10,3,876.64,601.60,28.07,270.00
152.10,5,1052.46,598.40,11.93,90.00
152.10,7,2151.60,158.21,24.66,0.00
152.10,8,36.66,598.40,12.15,90.00
152.10,9,686.96,1.60,51.41,270.00
152.20,3,873.81,601.60,28.32,270.00
152.20,5,1053.61,598.40,11.48,90.00
152.20,7,2151.60,160.69,24.81,0.00
152.20,8,37.89,598.40,12.33,90.00
152.20,9,681.82,1.60,51.36,270.00
152.30,3,870.95,601.60,28.54,270.00
152.30,5,1054.71,598.40,11.03,90.00
152.30,7,2151.60,163.20,25.06,0.00
152.30,8,39.15,598.40,12.55,90.00
152.30,9,676.68,1.60,51.35,270.00
152.40,3,868.08,601.60,28.76,270.00
152.40,5,1055.77,598.40,10.58,90.00
152.40,7,2151.60,165.72,25.27,0.00
152.40,8,40.42,598.40,12.74,90.00
152.40,9,671.55,1.60,51.38,270.00
152.50,3,865.18,601.60,29.00,270.00
152.50,5,1056.78,598.40,10.13,90.00
152.50,7,2151.60,168.27,25.51,0.00
152.50,8,41.71,598.40,12.88,90.00
152.50,9,666.41,1.60,51.39,270.00
152.60,3,862.25,601.60,29.25,270.00
152.60,5,1057.75,598.40,9.68,90.00
152.60,7,2151.60,170.84,25.68,0.00
152.60,8,43.01,598.40,13.04,90.00
152.60,9,661.27,1.60,51.36,270.00
152.70,3,859.30,601.60,29.49,270.00
152.70,5,1058.67,598.40,9.23,90.00
152.70,7,2151.60,173.43,25.91,0.00
152.70,8,44.33,598.40,13.17,90.00
152.70,9,656.13,1.60,51.37,270.00
152.80,3,856.34,601.60,29.65,270.00
152.80,5,1059.55,598.40,8.78,90.00
152.80,7,2151.60,176.04,26.08,0.00
152.80,8,45.66,598.40,13.36,90.00
152.80,9,651.00,1.60,51.37,270.00
152.90,3,853.36,601.60,29.82,270.00
152.90,5,1060.38,598.40,8.33,90.00
152.90,7,2151.60,178.66,26.21,0.00
152.90,8,47.02,598.40,13.53,90.00
152.90,9,645.87,1.60,51.29,270.00
153.00,3,850.35,601.60,30.06,270.00
153.00,5,1061.17,598.40,7.88,90.00
153.00,7,2151.60,181.31,26.44,0.00
153.00,8,48.39,598.40,13.71,90.00
153.00,9,640.74,1.60,51.29,270.00
153.10,3,847.33,601.60,30.22,270.00
153.10,5,1061.91,598.40,7.43,90.00
153.10,7,2151.60,183.96,26.57,0.00
153.10,8,49.78,598.40,13.88,90.00
153.10,9,635.60,1.60,51.38,270.00
153.20,3,844.28,601.60,30.48,270.00
153.20,5,1062.61,598.40,6.98,90.00
153.20,7,2151.60,186.64,26.75,0.00
153.20,8,51.18,598.40,14.06,90.00
153.20,9,630.47,1.60,51.35,270.00
153.30,3,841.21,601.60,30.67,270.00
153.30,5,1063.26,598.40,6.53,90.00
153.30,7,2151.60,189.33,26.89,0.00
153.30,8,52.60,598.40,14.19,90.00
153.30,9,625.33,1.60,51.31,270.00
153.40,3,838.12,601.60,30.91,270.00
153.40,5,1063.87,598.40,6.08,90.00
153.40,7,2151.60,192.04,27.09,0.00
153.40,8,54.04,598.40,14.40,90.00
153.40,9,620.20,1.60,51.31,270.00
153.50,3,835.02,601.60,31.07,270.00
153.50,5,1064.51,598.40,6.34,90.00
153.50,7,2151.60,194.77,27.34,0.00
153.50,8,55.51,598.40,14.66,90.00
153.50,9,615.07,1.60,51.37,270.00
153.60,3,831.88,601.60,31.33,270.00
153.60,5,1065.17,598.40,6.60,90.00
153.60,7,2151.60,197.53,27.59,0.00
153.60,8,56.99,598.40,14.85,90.00
153.60,9,609.94,1.60,51.30,270.00
153.70,3,828.73,601.60,31.51,270.00
153.70,5,1065.85,598.40,6.86,90.00
153.70,7,2151.60,200.31,27.83,0.00
153.70,8,58.49,598.40,14.99,90.00
153.70,9,604.80,1.60,51.40,270.00
153.80,3,825.56,601.60,31.72,270.00
153.80,5,1066.56,598.40,7.12,90.00
153.80,7,2151.60,203.11,27.97,0.00
153.80,8,60.01,598.40,15.16,90.00
153.80,9,599.66,1.60,51.40,270.00
153.90,3,822.37,601.60,31.92,270.00
153.90,5,1067.30,598.40,7.38,90.00
153.90,7,2151.60,205.93,28.20,0.00
153.90,8,61.54,598.40,15.32,90.00
153.90,9,594.52,1.60,51.41,270.00
154.00,3,819.16,601.60,32.09,270.00
154.00,5,1068.06,598.40,7.59,90.00
154.00,7,2151.60,208.76,28.35,0.00
154.00,8,63.09,598.40,15.47,90.00
154.00,9,589.38,1.60,51.38,270.00
154.10,3,815.93,601.60,32.31,270.00
154.10,5,1068.83,598.40,7.72,90.00
154.10,7,2151.60,211.62,28.59,0.00
154.10,8,64.66,598.40,15.69,90.00
154.10,9,584.24,1.60,51.35,270.00
154.20,3,812.67,601.60,32.53,270.00
154.20,5,1069.62,598.40,7.91,90.00
154.20,7,2151.60,214.50,28.81,0.00
154.20,8,66.25,598.40,15.95,90.00
154.20,9,579.11,1.60,51.31,270.00
154.30,3,809.41,601.60,32.67,270.00
154.30,5,1070.43,598.40,8.11,90.00
154.30,7,2151.60,217.41,29.05,0.00
154.30,8,67.86,598.40,16.11,90.00
154.30,9,573.98,1.60,51.30,270.00
154.40,3,806.12,601.60,32.86,270.00
154.40,5,1071.26,598.40,8.28,90.00
154.40,7,2151.60,220.33,29.21,0.00
154.40,8,69.49,598.40,16.26,90.00
154.40,9,568.84,1.60,51.40,270.00
154.50,3,802.81,601.60,33.10,270.00
154.50,5,1072.11,598.40,8.51,90.00
154.50,7,2151.60,223.27,29.43,0.00
154.50,8,71.13,598.40,16.43,90.00
154.50,9,563.71,1.60,51.35,270.00
154.60,3,799.48,601.60,33.33,270.00
154.60,5,1072.99,598.40,8.73,90.00
154.60,7,2151.60,226.24,29.66,0.00
154.60,8,72.79,598.40,16.58,90.00
154.60,9,558.57,1.60,51.34,270.00
154.70,3,796.13,601.60,33.46,270.00
154.70,5,1073.88,598.40,8.98,90.00
154.70,7,2151.60,229.22,29.80,0.00
154.70,8,74.47,598.40,16.77,90.00
154.70,9,553.44,1.60,51.36,270.00
154.80,3,792.77,601.60,33.62,270.00
154.80,5,1074.80,598.40,9.15,90.00
154.80,7,2151.60,232.22,30.01,0.00
154.80,8,76.16,598.40,16.93,90.00
154.80,9,548.31,1.60,51.29,270.00
154.90,3,789.39,601.60,33.81,270.00
154.90,5,1075.74,598.40,9.37,90.00
154.90,7,2151.60,235.24,30.14,0.00
154.90,8,77.87,598.40,17.13,90.00
154.90,9,543.18,1.60,51.29,270.00
155.00,3,785.98,601.60,34.06,270.00
155.00,5,1076.70,598.40,9.60,90.00
155.00,7,2151.60,238.27,30.34,0.00
155.00,8,79.61,598.40,17.38,90.00
155.00,9,538.04,1.60,51.40,270.00
155.10,3,782.55,601.60,34.31,270.00
155.10,5,1077.68,598.40,9.84,90.00
155.10,7,2151.60,241.33,30.56,0.00
155.10,8,81.37,598.40,17.58,90.00
155.10,9,532.90,1.60,51.41,270.00
155.20,3,779.10,601.60,34.48,270.00
155.20,5,1078.69,598.40,10.10,90.00
155.20,7,2151.60,244.40,30.75,0.00
155.20,8,83.14,598.40,17.71,90.00
155.20,9,527.76,1.60,51.39,270.00
155.30,3,775.64,601.60,34.65,270.00
155.30,5,1079.72,598.40,10.27,90.00
155.30,7,2151.60,247.49,30.90,0.00
155.30,8,84.93,598.40,17.90,90.00
155.30,9,522.63,1.60,51.31,270.00
155.40,3,772.15,601.60,34.91,270.00
155.40,5,1080.76,598.40,10.45,90.00
155.40,7,2151.60,250.60,31.10,0.00
155.40,8,86.74,598.40,18.12,90.00
155.40,9,517.49,1.60,51.33,270.00
155.50,3,768.64,601.60,35.10,270.00
155.50,5,1081.82,598.40,10.60,90.00
155.50,7,2151.60,253.73,31.34,0.00
155.50,8,88.58,598.40,18.34,90.00
155.50,9,512.36,1.60,51.36,270.00
155.60,3,765.11,601.60,35.29,270.00
155.60,5,1082.90,598.40,10.77,90.00
155.60,7,2151.60,256.88,31.50,0.00
155.60,8,90.43,598.40,18.55,90.00
155.60,9,507.22,1.60,51.41,270.00
155.70,3,761.56,601.60,35.51,270.00
155.70,5,1084.00,598.40,10.98,90.00
155.70,7,2151.60,260.05,31.64,0.00
155.70,8,92.31,598.40,18.74,90.00
155.70,9,502.09,1.60,51.31,270.00
155.80,3,757.98,601.60,35.76,270.00
155.80,5,1085.12,598.40,11.22,90.00
155.80,7,2151.60,263.23,31.79,0.00
155.80,8,94.20,598.40,18.93,90.00
155.80,9,496.95,1.60,51.36,270.00
155.90,3,754.38,601.60,36.01,270.00
155.90,5,1086.26,598.40,11.36,90.00
155.90,7,2151.60,266.43,31.99,0.00
155.90,8,96.11,598.40,19.13,90.00
155.90,9,491.81,1.60,51.39,270.00
156.00,3,750.76,601.60,36.25,270.00
156.00,5,1087.41,598.40,11.50,90.00
156.00,7,2151.60,269.64,32.16,0.00
156.00,8,98.04,598.40,19.30,90.00
156.00,9,486.67,1.60,51.39,270.00
156.10,3,747.11,601.60,36.49,270.00
156.10,5,1088.58,598.40,11.70,90.00
156.10,7,2151.60,272.87,32.32,0.00
156.10,8,99.99,598.40,19.46,90.00
156.10,9,481.54,1.60,51.35,270.00
156.20,3,743.44,601.60,36.63,270.00
156.20,5,1089.76,598.40,11.83,90.00
156.20,7,2151.60,276.13,32.53,0.00
156.20,8,101.95,598.40,19.62,90.00
156.20,9,476.40,1.60,51.37,270.00
156.30,3,739.76,601.60,36.87,270.00
156.30,5,1090.97,598.40,12.08,90.00
156.30,7,2151.60,279.40,32.74,0.00
156.30,8,103.93,598.40,19.77,90.00
156.30,9,471.26,1.60,51.40,270.00
156.40,3,736.05,601.60,37.11,270.00
156.40,5,1092.19,598.40,12.27,90.00
156.40,7,2151.60,282.69,32.94,0.00
156.40,8,105.92,598.40,19.95,90.00
156.40,9,466.12,1.60,51.37,270.00
156.50,3,732.31,601.60,37.37,270.00
156.50,5,1093.44,598.40,12.47,90.00
156.50,7,2151.60,286.01,33.19,0.00
156.50,8,107.94,598.40,20.13,90.00
156.50,9,460.99,1.60,51.33,270.00
156.60,3,728.55,601.60,37.61,270.00
156.60,5,1094.70,598.40,12.64,90.00
156.60,7,2151.60,289.35,33.39,0.00
156.60,8,109.97,598.40,20.34,90.00
156.60,9,455.86,1.60,51.30,270.00
156.70,3,724.77,601.60,37.81,270.00
156.70,5,1095.99,598.40,12.81,90.00
156.70,7,2151.60,292.71,33.59,0.00
156.70,8,112.02,598.40,20.54,90.00
156.70,9,450.73,1.60,51.29,270.00
156.80,3,720.96,601.60,38.07,270.00
156.80,5,1097.29,598.40,13.07,90.00
156.80,7,2151.60,296.09,33.76,0.00
156.80,8,114.09,598.40,20.69,90.00
156.80,9,445.60,1.60,51.34,270.00
156.90,3,717.13,601.60,38.29,270.00
156.90,5,1098.62,598.40,13.30,90.00
156.90,7,2151.60,299.48,33.97,0.00
156.90,8,116.18,598.40,20.84,90.00
156.90,9,440.47,1.60,51.32,270.00
157.00,3,713.28,601.60,38.46,270.00
157.00,5,1099.97,598.40,13.47,90.00
157.00,7,2151.60,302.91,34.22,0.00
157.00,8,118.29,598.40,21.09,90.00
157.00,9,435.33,1.60,51.32,270.00
157.10,3,709.42,601.60,38.64,270.00
157.10,5,1101.33,598.40,13.65,90.00
157.10,7,2151.60,306.35,34.43,0.00
157.10,8,120.41,598.40,21.24,90.00
157.10,9,430.20,1.60,51.35,270.00
157.20,3,705.53,601.60,38.85,270.00
157.20,5,1102.72,598.40,13.88,90.00
157.20,7,2151.60,309.81,34.60,0.00
157.20,8,122.55,598.40,21.42,90.00
157.20,9,425.06,1.60,51.40,270.00
157.30,3,701.63,601.60,39.02,270.00
157.30,5,1104.13,598.40,14.11,90.00
157.30,7,2151.60,313.29,34.83,0.00
157.30,8,124.71,598.40,21.59,90.00
157.30,9,419.92,1.60,51.36,270.00
157.40,3,697.71,601.60,39.24,270.00
157.40,5,1105.56,598.40,14.26,90.00
157.40,7,2151.60,316.79,34.99,0.00
157.40,8,126.89,598.40,21.80,90.00
157.40,9,414.79,1.60,51.36,270.00
157.50,3,693.76,601.60,39.46,270.00
157.50,5,1107.01,598.40,14.49,90.00
157.50,7,2151.60,320.30,35.12,0.00
157.50,8,129.09,598.40,22.02,90.00
157.50,9,409.66,1.60,51.30,270.00
157.60,3,689.80,601.60,39.62,270.00
157.60,5,1108.48,598.40,14.72,90.00
157.60,7,2151.60,323.84,35.36,0.00
157.60,8,131.31,598.40,22.20,90.00
157.60,9,404.52,1.60,51.31,270.00
157.70,3,685.82,601.60,39.78,270.00
157.70,5,1109.97,598.40,14.88,90.00
157.70,7,2151.60,327.39,35.54,0.00
157.70,8,133.56,598.40,22.46,90.00
157.70,9,399.39,1.60,51.30,270.00
157.80,3,681.82,601.60,40.03,270.00
157.80,5,1111.48,598.40,15.14,90.00
157.80,7,2151.60,330.96,35.71,0.00
157.80,8,135.83,598.40,22.70,90.00
157.80,9,394.25,1.60,51.40,270.00
157.90,3,677.79,601.60,40.26,270.00
157.90,5,1113.01,598.40,15.34,90.00
157.90,7,2151.60,334.56,35.97,0.00
157.90,8,138.12,598.40,22.91,90.00
157.90,9,389.11,1.60,51.39,270.00
158.00,3,673.74,601.60,40.49,270.00
158.00,5,1114.57,598.40,15.55,90.00
158.00,7,2151.60,338.18,36.22,0.00
158.00,8,140.43,598.40,23.07,90.00
158.00,9,383.98,1.60,51.34,270.00
158.10,3,669.68,601.60,40.63,270.00
158.10,5,1116.14,598.40,15.74,90.00
158.10,7,2151.60,341.82,36.37,0.00
158.10,8,142.76,598.40,23.30,90.00
158.10,9,378.85,1.60,51.32,270.00
158.20,3,665.60,601.60,40.85,270.00
158.20,5,1117.74,598.40,15.94,90.00
158.20,7,2151.60,345.47,36.51,0.00
158.20,8,145.11,598.40,23.52,90.00
158.20,9,373.72,1.60,51.33,270.00
158.30,3,661.49,601.60,41.09,270.00
158.30,5,1119.36,598.40,16.20,90.00
158.30,7,2151.60,349.14,36.69,0.00
158.30,8,147.47,598.40,23.65,90.00
158.30,9,368.58,1.60,51.35,270.00
158.40,3,657.36,601.60,41.27,270.00
158.40,5,1121.00,598.40,16.38,90.00
158.40,7,2151.60,352.83,36.86,0.00
158.40,8,149.86,598.40,23.90,90.00
158.40,9,363.45,1.60,51.35,270.00
158.50,3,653.21,601.60,41.50,270.00
158.50,5,1122.66,598.40,16.62,90.00
158.50,7,2151.60,356.53,37.07,0.00
158.50,8,152.28,598.40,24.12,90.00
158.50,9,358.31,1.60,51.39,270.00
158.60,3,649.04,601.60,41.67,270.00
158.60,5,1124.34,598.40,16.78,90.00
158.60,7,2151.60,360.26,37.28,0.00
158.60,8,154.71,598.40,24.33,90.00
158.60,9,353.17,1.60,51.39,270.00
158.70,3,644.86,601.60,41.85,270.00
158.70,5,1126.04,598.40,17.01,90.00
158.70,7,2151.60,364.01,37.50,0.00
158.70,8,157.15,598.40,24.46,90.00
158.70,9,348.03,1.60,51.36,270.00
158.80,3,640.65,601.60,42.08,270.00
158.80,5,1127.76,598.40,17.21,90.00
158.80,7,2151.60,367.78,37.71,0.00
158.80,8,159.62,598.40,24.70,90.00
158.80,9,342.89,1.60,51.40,270.00
158.90,3,636.42,601.60,42.30,270.00
158.90,5,1129.49,598.40,17.37,90.00
158.90,7,2151.60,371.57,37.90,0.00
158.90,8,162.11,598.40,24.84,90.00
158.90,9,337.75,1.60,51.38,270.00
159.00,3,632.16,601.60,42.54,270.00
159.00,5,1131.25,598.40,17.52,90.00
159.00,7,2151.60,375.39,38.15,0.00
159.00,8,164.61,598.40,24.98,90.00
159.00,9,332.62,1.60,51.38,270.00
159.10,3,627.90,601.60,42.69,270.00
159.10,5,1133.02,598.40,17.75,90.00
159.10,7,2151.60,379.22,38.33,0.00
159.10,8,167.13,598.40,25.19,90.00
159.10,9,327.48,1.60,51.40,270.00
159.20,3,623.61,601.60,42.87,270.00
159.20,5,1134.81,598.40,17.93,90.00
159.20,7,2151.60,383.08,38.58,0.00
159.20,8,169.66,598.40,25.35,90.00
159.20,9,322.34,1.60,51.41,270.00
159.30,3,619.30,601.60,43.09,270.00
159.30,5,1136.63,598.40,18.18,90.00
159.30,7,2151.60,386.96,38.77,0.00
159.30,8,172.22,598.40,25.58,90.00
159.30,9,317.20,1.60,51.40,270.00
159.40,3,614.98,601.60,43.25,270.00
159.40,5,1138.47,598.40,18.42,90.00
159.40,7,2151.60,390.85,38.93,0.00
159.40,8,174.80,598.40,25.81,90.00
159.40,9,312.06,1.60,51.40,270.00
159.50,3,610.63,601.60,43.47,270.00
159.50,5,1140.34,598.40,18.68,90.00
159.50,7,2151.60,394.76,39.16,0.00
159.50,8,177.39,598.40,25.95,90.00
159.50,9,306.92,1.60,51.33,270.00
159.60,3,606.27,601.60,43.60,270.00
159.60,5,1142.22,598.40,18.82,90.00
159.60,7,2151.60,398.70,39.32,0.00
159.60,8,180.01,598.40,26.11,90.00
159.60,9,301.79,1.60,51.30,270.00
159.70,3,601.89,601.60,43.75,270.00
159.70,5,1144.13,598.40,19.02,90.00
159.70,7,2151.60,402.64,39.48,0.00
159.70,8,182.64,598.40,26.36,90.00
159.70,9,296.65,1.60,51.40,270.00
159.80,3,597.50,601.60,43.91,270.00
159.80,5,1146.05,598.40,19.26,90.00
159.80,7,2151.60,406.62,39.73,0.00
159.80,8,185.29,598.40,26.52,90.00
159.80,9,291.53,1.60,51.21,270.00
159.90,3,593.10,601.60,44.06,270.00
159.90,5,1148.00,598.40,19.50,90.00
159.90,7,2151.60,410.61,39.92,0.00
159.90,8,187.97,598.40,26.74,90.00
159.90,9,286.45,1.60,50.77,270.00
160.00,3,588.66,601.60,44.31,270.00
160.00,5,1149.97,598.40,19.70,90.00
160.00,7,2151.60,414.62,40.10,0.00
160.00,8,190.67,598.40,27.00,90.00
160.00,9,281.42,1.60,50.32,270.00
160.10,3,584.21,601.60,44.50,270.00
160.10,5,1151.96,598.40,19.88,90.00
160.10,7,2151.60,418.64,40.23,0.00
160.10,8,193.39,598.40,27.25,90.00
160.10,9,276.43,1.60,49.87,270.00
160.20,3,579.74,601.60,44.72,270.00
160.20,5,1153.96,598.40,20.05,90.00
160.20,7,2151.60,422.69,40.46,0.00
160.20,8,196.14,598.40,27.43,90.00
160.20,9,271.49,1.60,49.42,270.00
160.30,3,575.25,601.60,44.94,270.00
160.30,5,1155.99,598.40,20.27,90.00
160.30,7,2151.60,426.75,40.63,0.00
160.30,8,198.89,598.40,27.57,90.00
160.30,9,266.59,1.60,48.97,270.00
